age,tenure,monthly_charges,num_products,support_calls,churn,charge_per_tenure,support_intensity,is_high_value
26,61,94.92,1,2,0,1.530967741935484,0.03225806451612903,1
60,44,53.35,1,1,0,1.1855555555555557,0.022222222222222223,0
56,13,53.07,1,8,1,3.790714285714286,0.5714285714285714,0
20,47,32.72,3,9,0,0.6816666666666666,0.1875,0
28,30,38.87,3,1,0,1.2538709677419353,0.03225806451612903,0
18,5,105.05,2,6,1,17.508333333333333,1.0,1
32,32,64.63,2,2,1,1.9584848484848483,0.06060606060606061,0
23,14,42.79,4,7,1,2.8526666666666665,0.4666666666666667,0
54,18,95.93,3,4,1,5.048947368421053,0.21052631578947367,1
45,63,75.4,1,1,0,1.178125,0.015625,1
68,51,22.12,1,3,0,0.4253846153846154,0.057692307692307696,0
56,10,51.64,2,5,1,4.694545454545454,0.45454545454545453,0
49,61,37.7,2,7,0,0.6080645161290323,0.11290322580645161,0
44,41,85.59,4,0,0,2.037857142857143,0.0,1
20,63,47.5,3,9,1,0.7421875,0.140625,0
21,54,26.49,4,6,0,0.4816363636363636,0.10909090909090909,0
50,25,25.49,3,8,1,0.9803846153846153,0.3076923076923077,0
18,38,78.17,2,9,1,2.0043589743589743,0.23076923076923078,1
20,38,22.17,3,1,0,0.5684615384615385,0.02564102564102564,0
29,52,104.88,3,0,0,1.9788679245283018,0.0,1
63,18,35.54,3,7,1,1.8705263157894736,0.3684210526315789,0
41,24,80.66,1,1,1,3.2264,0.04,1
54,18,64.47,3,1,0,3.393157894736842,0.05263157894736842,0
39,22,64.29,2,4,1,2.795217391304348,0.17391304347826086,0
27,12,27.18,4,9,1,2.0907692307692307,0.6923076923076923,0
37,3,100.28,4,7,1,25.07,1.75,1
22,67,109.31,3,5,0,1.6075,0.07352941176470588,1
58,6,21.1,4,1,0,3.0142857142857147,0.14285714285714285,0
27,64,37.86,3,3,0,0.5824615384615385,0.046153846153846156,0
37,1,110.39,1,6,1,55.195,3.0,1
68,56,74.95,3,1,0,1.3149122807017544,0.017543859649122806,1
48,24,35.0,4,5,0,1.4,0.2,0
41,37,40.28,1,0,0,1.06,0.0,0
46,21,86.0,1,3,1,3.909090909090909,0.13636363636363635,1
58,35,92.48,2,2,1,2.568888888888889,0.05555555555555555,1
31,33,79.94,4,6,1,2.351176470588235,0.17647058823529413,1
51,38,115.31,3,9,1,2.9566666666666666,0.23076923076923078,1
63,28,69.41,4,1,0,2.393448275862069,0.034482758620689655,0
47,39,50.03,4,7,0,1.25075,0.175,0
41,59,67.72,3,6,0,1.1286666666666667,0.1,0
25,31,55.97,3,9,1,1.7490625,0.28125,0
30,26,42.44,2,9,1,1.5718518518518518,0.3333333333333333,0
67,10,24.6,1,1,0,2.2363636363636363,0.09090909090909091,0
46,26,55.22,2,7,1,2.045185185185185,0.25925925925925924,0
33,9,91.14,3,5,1,9.114,0.5,1
39,13,21.84,1,1,0,1.56,0.07142857142857142,0
48,68,63.92,1,2,0,0.9263768115942029,0.028985507246376812,0
45,7,84.4,1,9,1,10.55,1.125,1
54,35,81.04,3,5,1,2.2511111111111113,0.1388888888888889,1
31,60,97.66,4,3,1,1.600983606557377,0.04918032786885246,1
51,68,101.05,4,3,0,1.4644927536231884,0.043478260869565216,1
41,11,91.17,2,8,1,7.5975,0.6666666666666666,1
66,12,30.28,3,2,0,2.329230769230769,0.15384615384615385,0
26,27,67.5,4,1,0,2.4107142857142856,0.03571428571428571,0
25,40,80.34,3,5,1,1.9595121951219514,0.12195121951219512,1
42,69,44.56,2,9,1,0.6365714285714286,0.12857142857142856,0
44,15,24.26,2,1,0,1.51625,0.0625,0
53,12,42.36,3,2,1,3.2584615384615385,0.15384615384615385,0
39,18,65.49,2,4,0,3.4468421052631575,0.21052631578947367,0
65,63,61.39,4,1,0,0.95921875,0.015625,0
42,3,37.67,4,6,1,9.4175,1.5,0
24,27,102.44,1,2,1,3.6585714285714284,0.07142857142857142,1
24,9,112.57,3,1,1,11.257,0.1,1
68,12,40.13,2,2,0,3.0869230769230773,0.15384615384615385,0
24,66,112.96,3,9,1,1.6859701492537313,0.13432835820895522,1
67,1,21.79,2,9,1,10.895,4.5,0
32,23,112.5,2,5,1,4.6875,0.20833333333333334,1
22,65,115.19,2,4,0,1.7453030303030304,0.06060606060606061,1
33,44,21.21,1,8,1,0.4713333333333333,0.17777777777777778,0
49,6,96.3,4,1,1,13.757142857142856,0.14285714285714285,1
40,34,117.02,1,6,1,3.3434285714285714,0.17142857142857143,1
58,69,110.59,2,6,1,1.5798571428571428,0.08571428571428572,1
49,29,117.07,1,7,1,3.902333333333333,0.23333333333333334,1
38,38,75.03,1,2,1,1.923846153846154,0.05128205128205128,1
51,38,27.82,2,7,0,0.7133333333333334,0.1794871794871795,0
68,47,104.98,4,6,1,2.1870833333333333,0.125,1
39,14,81.38,4,8,1,5.425333333333333,0.5333333333333333,1
25,60,81.47,2,1,0,1.3355737704918034,0.01639344262295082,1
39,71,61.73,3,6,0,0.857361111111111,0.08333333333333333,0
61,11,77.18,4,8,1,6.4316666666666675,0.6666666666666666,1
29,59,35.36,1,2,0,0.5893333333333334,0.03333333333333333,0
67,59,93.98,4,7,1,1.5663333333333334,0.11666666666666667,1
48,53,27.5,1,0,0,0.5092592592592593,0.0,0
49,27,92.98,1,7,1,3.3207142857142857,0.25,1
34,34,104.9,2,6,1,2.9971428571428573,0.17142857142857143,1
65,60,67.25,1,1,0,1.1024590163934427,0.01639344262295082,0
19,11,70.98,4,0,0,5.915,0.0,1
33,59,51.22,4,7,0,0.8536666666666667,0.11666666666666667,0
39,66,116.95,2,2,0,1.7455223880597015,0.029850746268656716,1
42,49,93.31,4,4,0,1.8662,0.08,1
42,25,56.9,4,0,0,2.1884615384615382,0.0,0
25,40,37.48,4,9,1,0.9141463414634146,0.21951219512195122,0
29,4,41.96,4,5,1,8.392,1.0,0
22,67,66.39,3,9,1,0.9763235294117647,0.1323529411764706,0
47,25,114.26,1,1,0,4.394615384615385,0.038461538461538464,1
36,5,93.41,4,2,1,15.568333333333333,0.3333333333333333,1
47,57,41.52,3,6,1,0.7158620689655173,0.10344827586206896,0
48,47,105.96,4,6,1,2.2075,0.125,1
54,45,57.82,4,7,0,1.2569565217391305,0.15217391304347827,0
46,4,105.17,1,9,1,21.034,1.8,1
51,54,44.17,2,8,0,0.8030909090909091,0.14545454545454545,0
48,46,81.87,1,1,0,1.7419148936170215,0.02127659574468085,1
51,57,112.67,1,3,0,1.9425862068965518,0.05172413793103448,1
50,59,45.79,4,9,1,0.7631666666666667,0.15,0
34,16,89.29,4,5,1,5.252352941176471,0.29411764705882354,1
30,15,118.73,4,8,1,7.420625,0.5,1
58,66,35.06,4,5,0,0.5232835820895523,0.07462686567164178,0
35,38,28.84,3,0,0,0.7394871794871795,0.0,0
46,32,87.42,3,4,1,2.649090909090909,0.12121212121212122,1
28,21,53.97,4,8,1,2.453181818181818,0.36363636363636365,0
40,46,27.12,3,6,0,0.5770212765957446,0.1276595744680851,0
45,54,67.53,3,1,0,1.227818181818182,0.01818181818181818,0
50,1,69.43,1,2,0,34.715,1.0,0
45,40,48.51,3,8,0,1.183170731707317,0.1951219512195122,0
36,71,53.5,4,9,1,0.7430555555555556,0.125,0
68,20,104.57,3,7,1,4.979523809523809,0.3333333333333333,1
44,20,72.01,2,0,0,3.429047619047619,0.0,1
